"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"WNT3",576.243113991906,0.156249646862778,0.142174399048068,1.09899987556797,0.271768120174661,0.633636507984037,0.108304002186422,"High vs Low","WNT3",0.633636507984037
"ASPA",61.055123756895,-0.0266528784991989,0.181961146293777,-0.146475657260192,0.883545905336011,0.963578574935251,-0.0184743675855265,"High vs Low","ASPA",0.963578574935251
"RAD51C",688.263810780922,0.0205348281895731,0.0646763008010647,0.317501587679471,0.750863034954931,0.916172823561208,0.0142336582628856,"High vs Low","RAD51C",0.916172823561208
"SEPT4",467.870532546339,0.023767654273123,0.103512552273096,0.229611324918519,0.818393805967599,0.940038534441694,0.0164744825479387,"High vs Low","SEPT4",0.940038534441694
"MTMR4",2675.61301112464,-0.0907407332408266,0.0710610414070327,-1.27694066177654,0.201623197199838,0.565549014477802,-0.062896683407821,"High vs Low","MTMR4",0.565549014477802
"TRIM37",1741.20650968885,0.0275377185049908,0.0838471013008245,0.328427793898226,0.74258823091393,0.914377277778701,0.0190876919407878,"High vs Low","TRIM37",0.914377277778701
"P2RX1",225.487077372537,0.119454866680024,0.149200988159628,0.800630533037899,0.423345569124447,0.748875313294655,0.0827998040434228,"High vs Low","P2RX1",0.748875313294655
"DHX40",3131.22769976425,-0.101576029830289,0.0730638114605,-1.39023721593286,0.164456855860571,0.517361473961874,-0.0704071386893379,"High vs Low","DHX40",0.517361473961874
"KRT37",0.849758195516104,1.99005210045842,0.705793870439221,2.81959391234156,0.00480844583372683,0.10635461230037,1.37939900260015,"High vs Low","KRT37",0.10635461230037
"TUBD1",502.839698331598,-0.14317743422284,0.0812737536146016,-1.76166877811236,0.0781252759401278,0.376950819293987,-0.0992430348513684,"High vs Low","TUBD1",0.376950819293987
"KPNB1",13617.9432357228,-0.00518016889688625,0.0702730167591683,-0.0737149070266776,0.94123723696934,0.982685917966436,-0.00359061946570106,"High vs Low","KPNB1",0.982685917966436
"GOSR2",1194.89506504963,-0.0345496694659827,0.058784607321792,-0.587733269644123,0.556711340712502,0.823361004690804,-0.0239480059796239,"High vs Low","GOSR2",0.823361004690804
"PNPO",1325.9003940551,-0.0927567151218992,0.0741642157409209,-1.25069366938266,0.211046261023887,0.572758646744013,-0.0642940555647465,"High vs Low","PNPO",0.572758646744013
"RPS6KB1",2066.57531942998,0.0471862855474677,0.0685061153638685,0.688789391966527,0.490955812198349,0.787162051608994,0.0327070407883236,"High vs Low","RPS6KB1",0.787162051608994
"TRIM16L",936.481713083888,0.121884744275995,0.228172046661215,0.534179125179897,0.593217610164018,0.841745250785855,0.0844840668481756,"High vs Low","TRIM16L",0.841745250785855
"CDK5RAP3",6632.82348352472,0.192599035758816,0.107988226838449,1.78351882790839,0.07450188589941,0.370146293676125,0.133499478614787,"High vs Low","CDK5RAP3",0.370146293676125
"CBX1",3727.06011126404,0.023544924095827,0.075569230782632,0.311567603004348,0.755369158496726,0.918282681076411,0.0163200977535204,"High vs Low","CBX1",0.918282681076411
"RECQL5",1905.5586107111,0.0881080557628908,0.0829617678213981,1.06203204291128,0.288221138763483,0.64578695035682,0.0610718504366661,"High vs Low","RECQL5",0.64578695035682
"PIGL",434.673237607252,0.0367288232917677,0.0910702553561287,0.403302078687935,0.686726012730816,0.887498196729287,0.0254584803099733,"High vs Low","PIGL",0.887498196729287
"GALK1",1278.65101668095,0.131361789911547,0.101892992040585,1.28921319593035,0.197323978663821,0.560599154296008,0.0910530543104969,"High vs Low","GALK1",0.560599154296008
"INTS2",941.640620949705,-0.0577480477637268,0.0769168403630973,-0.750785491072159,0.452781762596596,0.76569723339995,-0.0400278964902683,"High vs Low","INTS2",0.76569723339995
"CAMTA2",2545.34887766819,0.1613966861116,0.0691874891626741,2.33274379609474,0.019661596090321,0.211816733803791,0.111871657929974,"High vs Low","CAMTA2",0.211816733803791
"MED13",4915.67477271422,-0.174785473251683,0.0812021897964235,-2.1524724110258,0.0313601659316493,0.259384360954674,-0.12115205798724,"High vs Low","MED13",0.259384360954674
"HOXB6",391.019807622265,-0.427680278252322,0.202013098387326,-2.11709182061213,0.0342520557450977,0.268349691165804,-0.29644537905169,"High vs Low","HOXB6",0.268349691165804
"ENO3",822.901328971755,0.431655782273588,0.244609765446081,1.76467109351256,0.0776190594630441,0.375700727659196,0.299200988455335,"High vs Low","ENO3",0.375700727659196
"PFN1",28232.7797399529,0.0689905770346678,0.0665598684730582,1.03651913108262,0.299960018968862,0.654800524436864,0.0478206239567836,"High vs Low","PFN1",0.654800524436864
"RNF167",4543.09524896883,0.0229929884182172,0.0600254143820711,0.383054222197672,0.70167956097581,0.894409573832946,0.0159375250947347,"High vs Low","RNF167",0.894409573832946
"SLC25A11",2688.04799989664,0.13390574897065,0.0713464666159768,1.87683784946772,0.0605403211668748,0.342382227940009,0.0928163923597742,"High vs Low","SLC25A11",0.342382227940009
"RASD1",4903.71775515109,0.109265490722232,0.229894930081572,0.475284473143718,0.634584224553717,0.862470729284252,0.0757370668266138,"High vs Low","RASD1",0.862470729284252
"CHRNE",60.5300217198541,0.120123407706736,0.151061689751973,0.795194386505048,0.426500436646198,0.750585917973205,0.0832632013711769,"High vs Low","CHRNE",0.750585917973205
"RAI1",3350.61319510315,0.113825176853807,0.0971177149674119,1.17203310325002,0.241183765928198,0.603358615536514,0.0788976004129533,"High vs Low","RAI1",0.603358615536514
"NUP88",1955.0688990298,-0.0162781356050669,0.0735894121910745,-0.221202141998373,0.824935041496385,0.942834888626879,-0.0112831437994246,"High vs Low","NUP88",0.942834888626879
"C1QBP",3526.32399839596,-0.00787046432600347,0.106374857800177,-0.0739880126635557,0.941019923625286,0.982572156291987,-0.00545539015726698,"High vs Low","C1QBP",0.982572156291987
"SLC6A4",131.785632057674,-0.05219403475305,0.302793343052668,-0.172375106489615,0.863142641381803,0.957003613199028,-0.0361781480311244,"High vs Low","SLC6A4",0.957003613199028
"BLMH",1560.53654382095,0.0539937036038746,0.0949710868690038,0.568527805503053,0.569676630696203,0.829956277979308,0.0374255834210151,"High vs Low","BLMH",0.829956277979308
"CPD",15820.3312969572,-0.144901999914345,0.13481077391903,-1.07485474418666,0.282439766260231,0.642333547418409,-0.100438412698126,"High vs Low","CPD",0.642333547418409
"GOSR1",2752.98151286689,0.0244835754234042,0.0503304712158528,0.48645631228846,0.626643673047392,0.858510570033259,0.0169707212747594,"High vs Low","GOSR1",0.858510570033259
"CCDC47",8176.4399828934,-0.0511531390850987,0.0681043690747726,-0.751099228728441,0.452592939877859,0.765595709172758,-0.0354566541336269,"High vs Low","CCDC47",0.765595709172758
"MED31",357.356059580289,-0.151268996740763,0.100774840519659,-1.50105915286716,0.133340262548176,0.472617504668815,-0.104851678596991,"High vs Low","MED31",0.472617504668815
"DRG2",1328.48142235234,0.158445411672891,0.0690876492203126,2.2933970609946,0.0218251556905502,0.219144940564192,0.109825990373724,"High vs Low","DRG2",0.219144940564192
"FTSJ3",3329.39359116904,0.0118645673528497,0.0629693433353285,0.18841815277742,0.850548870681258,0.952351611913569,0.00822389140919145,"High vs Low","FTSJ3",0.952351611913569
"AKAP10",1411.43976232379,-0.0388787639578499,0.0592080919848593,-0.656646121408405,0.511408485640604,0.799552693407033,-0.0269487056210393,"High vs Low","AKAP10",0.799552693407033
"ALDH3A1",1985.86366385649,-0.707975788412656,0.325328697158702,-2.17618609915402,0.0295413479180679,0.251062284778085,-0.490731421642937,"High vs Low","ALDH3A1",0.251062284778085
"SMARCD2",5723.16847695365,0.04003840810026,0.0611274534654231,0.654998790730057,0.51246853263681,0.799893721914618,0.0277525096888037,"High vs Low","SMARCD2",0.799893721914618
"ICAM2",583.850041178041,-0.0967889425051562,0.104853157458598,-0.923090394711044,0.355960099803879,0.701102608528882,-0.0670889826068276,"High vs Low","ICAM2",0.701102608528882
"SYNGR2",17178.0549909947,0.0185153420183846,0.0916454762233825,0.202032252778677,0.839891509974206,0.947886873390763,0.0128338571171464,"High vs Low","SYNGR2",0.947886873390763
"B9D1",504.128391995259,-0.0242091086302639,0.109908133765878,-0.220266760982706,0.825663405343479,0.943488985806117,-0.0167804753909369,"High vs Low","B9D1",0.943488985806117
"UTP6",2421.64774927444,-0.00391895175895491,0.0529640278894077,-0.0739927062786452,0.941016188899292,0.982572156291987,-0.00271641036247001,"High vs Low","UTP6",0.982572156291987
"DDX5",31420.338824202,-0.00109373922031762,0.0506432220494927,-0.0215969516957023,0.982769465160249,0.995274372056839,-0.000758122256830983,"High vs Low","DDX5",0.995274372056839
"C17orf75",997.70740959957,-0.00339486392819862,0.0746489016374019,-0.0454777478801866,0.963726511163166,0.989544326953932,-0.00235314036021558,"High vs Low","C17orf75",0.989544326953932
"CYTH1",4354.99728041307,0.0535199480265063,0.0662196459552949,0.808218577046423,0.418964765339312,0.746126127699678,0.0370972010782876,"High vs Low","CYTH1",0.746126127699678
"PSMD11",6213.6865520151,0.0984374442785572,0.0750648709312888,1.3113649974655,0.189734478543922,0.551035106061026,0.0682316369632087,"High vs Low","PSMD11",0.551035106061026
"LGALS3BP",61260.9802385382,-0.0322185474444995,0.104942533547763,-0.307011336159858,0.758834743639978,0.919810460033057,-0.0223321953228916,"High vs Low","LGALS3BP",0.919810460033057
"ASIC2",10.3111449573187,0.87746446761301,0.195864683774713,4.47995243809386,7.46596738576249e-06,0.00161202679137588,0.608212021767491,"High vs Low","ASIC2",0.00161202679137588
"CCL7",54.8174954515513,0.18745377479866,0.239878148682282,0.781454150069092,0.434535433342849,0.754828958388972,0.12993305548701,"High vs Low","CCL7",0.754828958388972
"CCL2",2358.66077588396,0.0519294574886992,0.152904467351939,0.339620276555908,0.734142506357275,0.910686180001498,0.0359947570462993,"High vs Low","CCL2",0.910686180001498
"CCL8",223.946416982303,0.193451834673298,0.197642045592685,0.978798990332136,0.327679308702146,0.677278589393827,0.134090593777945,"High vs Low","CCL8",0.677278589393827
"CCL1",4.5889953045321,0.00554794363178981,0.266462564964248,0.0208207244140811,0.983388665629954,0.995462324052853,0.00384554148628063,"High vs Low","CCL1",0.995462324052853
"PEX12",431.946587092049,-0.148782116793841,0.0667708138090338,-2.22825076266648,0.0258637976992296,0.235868806406503,-0.103127904773392,"High vs Low","PEX12",0.235868806406503
"KRT32",9.49051906746799,0.380686516855945,0.333865718383604,1.1402384129135,0.254186988089071,0.616800301744157,0.263871785835884,"High vs Low","KRT32",0.616800301744157
"DHX58",1295.89559263825,-0.134022327083248,0.11015536617887,-1.21666634801633,0.223731187739266,0.586473847669759,-0.092897198149836,"High vs Low","DHX58",0.586473847669759
"KAT2A",3890.63285388056,0.126523441066226,0.101486515992777,1.24670198625432,0.212506790266049,0.574572995685052,0.0876993664497967,"High vs Low","KAT2A",0.574572995685052
"RAB5C",5561.56134121268,-0.0852274757616043,0.0538872161830806,-1.58158987972297,0.113743225834248,0.442790488721989,-0.0590751845303971,"High vs Low","RAB5C",0.442790488721989
"NAGLU",2608.44778371849,-0.0381196941436009,0.0906408850433708,-0.420557391130514,0.674078313028072,0.88185774451645,-0.0264225585194444,"High vs Low","NAGLU",0.88185774451645
"HSD17B1",156.715399738874,0.00318062374359453,0.125890888531581,0.0252649240997027,0.9798436515084,0.993816368829429,0.00220464038029456,"High vs Low","HSD17B1",0.993816368829429
"MLX",3193.69425645025,-0.11266343331456,0.0647874196175726,-1.73897083692467,0.0820398927756531,0.384432046571709,-0.0780923411541906,"High vs Low","MLX",0.384432046571709
"CNTNAP1",567.022996311624,0.25914656207022,0.101349866422513,2.55695020839865,0.010559433088429,0.157497070661873,0.179626708850776,"High vs Low","CNTNAP1",0.157497070661873
"ABI3",799.871936245272,-0.0288288838079406,0.110769391487898,-0.260260378979244,0.794662932713179,0.931716361265679,-0.0199826595301643,"High vs Low","ABI3",0.931716361265679
"EZH1",1794.19191845842,-0.0229109987502887,0.06669391600662,-0.34352456898789,0.731203860748872,0.909723030350164,-0.015880694187575,"High vs Low","EZH1",0.909723030350164
"DLX4",197.758165321393,-0.164204979528003,0.168045112842334,-0.977148199972143,0.32849578829958,0.677670749656853,-0.113818218593739,"High vs Low","DLX4",0.677670749656853
"PPP1R9B",4592.27754562285,0.0406854061569852,0.0665317065234813,0.611519052838754,0.540856008822261,0.814878337930665,0.0282009745676507,"High vs Low","PPP1R9B",0.814878337930665
"COL1A1",158839.320844225,0.341393084597673,0.179482531239987,1.90209644492475,0.0571585471574004,0.335824498973754,0.23663565405154,"High vs Low","COL1A1",0.335824498973754
"SGCA",227.100645577759,-0.056706415087515,0.177274387971272,-0.319879344875834,0.749059796269247,0.915940049476365,-0.039305891737573,"High vs Low","SGCA",0.915940049476365
"PTGES3L.AARSD1",3.15723839464681,0.350369492731474,0.210695040740718,1.66292235213377,0.0963279794636323,0.410037843957311,0.242857626041039,"High vs Low","PTGES3L.AARSD1",0.410037843957311
"MRPL27",1956.77944867072,-0.0286961354509171,0.0815699432925303,-0.351797908550771,0.724989827163964,0.906024977280563,-0.0198906453807695,"High vs Low","MRPL27",0.906024977280563
"VAT1",10037.142518037,-0.0832952122874486,0.0890436768784347,-0.935442192051053,0.349560461690881,0.695173036588542,-0.0577358415511872,"High vs Low","VAT1",0.695173036588542
"LRRC59",9794.4501853597,0.0210055986546755,0.0751309252398028,0.279586582856925,0.779794702072617,0.92609260533248,0.0145599714834622,"High vs Low","LRRC59",0.92609260533248
"RND2",237.215877512721,-0.0698362292553309,0.192628724598637,-0.362543174185689,0.716946166356082,0.902482373564884,-0.0484067854092706,"High vs Low","RND2",0.902482373564884
"ALOX12",77.6484135858739,-0.111365613622013,0.110254132722696,-1.01008108151476,0.312456445301383,0.664419809449739,-0.0771927610934265,"High vs Low","ALOX12",0.664419809449739
"HDAC5",3249.14554169273,0.0604420547447497,0.0688656009267745,0.877681366768561,0.380116659149931,0.718881630643556,0.0418952398335732,"High vs Low","HDAC5",0.718881630643556
"ABCC3",12679.6340747072,-0.283145680420828,0.164228043603079,-1.72410067250853,0.08468967071442,0.389342882935614,-0.196261630071424,"High vs Low","ABCC3",0.389342882935614
"LUC7L3",6010.78048581852,-0.0164751551258781,0.0778750953629546,-0.211558715261816,0.832451320672254,0.945325916476895,-0.0114197073247902,"High vs Low","LUC7L3",0.945325916476895
"PPY",0.768769712114147,0.0301013741784137,0.330659804861771,0.091034270678885,0.927465360038396,0.978314542606612,0.0208646826427475,"High vs Low","PPY",0.978314542606612
"MPP2",187.784299527015,0.0528659564383268,0.185049935512466,0.285684814166096,0.775119536716529,0.924642844145672,0.036643888652831,"High vs Low","MPP2",0.924642844145672
"SMURF2",3218.68872183646,-0.144784181029278,0.098326923081125,-1.47247749133595,0.140891980888327,0.484079313354629,-0.100356746870125,"High vs Low","SMURF2",0.484079313354629
"DUSP3",4746.63726596647,-0.127284708728741,0.0645923199145103,-1.97058580489454,0.0487712716089724,0.316481056591031,-0.0882270369837207,"High vs Low","DUSP3",0.316481056591031
"CACNG1",3.53764072817405,-0.203388886169889,0.298379260067575,-0.681645520951514,0.495463123564812,0.790066350632583,-0.140978433005886,"High vs Low","CACNG1",0.790066350632583
"EFTUD2",6014.57455346347,-0.0116295505894913,0.055767808973295,-0.208535189091976,0.834811109601716,0.946606382922558,-0.00806099020228509,"High vs Low","EFTUD2",0.946606382922558
"HLF",1163.97076561515,-0.252841460038657,0.225868757687844,-1.11941758845679,0.262962030896783,0.625151055727762,-0.175256345154455,"High vs Low","HLF",0.625151055727762
"SLC16A6",219.857821995025,0.251277771338421,0.156088744827536,1.6098391438541,0.107432977273577,0.429690920065912,0.174172478740613,"High vs Low","SLC16A6",0.429690920065912
"PRKAR1A",15266.9358294168,-0.148070267008543,0.0592868221254842,-2.49752409894974,0.0125063964177374,0.171352173189861,-0.10263448810173,"High vs Low","PRKAR1A",0.171352173189861
"EFNB3",266.725915905868,-0.194852331203064,0.189858104644914,-1.02630504801199,0.304747818590505,0.659689925034797,-0.135061343998936,"High vs Low","EFNB3",0.659689925034797
"FAM20A",3325.47048829629,0.0583171089896747,0.147718979839024,0.394784130334678,0.693002207787791,0.89060220544704,0.0404223396746002,"High vs Low","FAM20A",0.89060220544704
"YWHAE",20030.6048089238,-0.0459406737938155,0.071984756896582,-0.638200026983725,0.523343479649005,0.805523374005079,-0.0318436485132074,"High vs Low","YWHAE",0.805523374005079
"MMD",1460.67820200431,-0.0741373005170716,0.123457389590282,-0.600509218306908,0.548166919217062,0.81805579982841,-0.0513880608277336,"High vs Low","MMD",0.81805579982841
"RANGRF",662.730381907341,0.143555620790127,0.118054305671354,1.21601342681871,0.223979807270166,0.586823404239454,0.0995051738042093,"High vs Low","RANGRF",0.586823404239454
"DPH1",885.026825980473,0.149906476413613,0.0732207840968967,2.04732137551593,0.0406265404766694,0.290418822486457,0.103907251473772,"High vs Low","DPH1",0.290418822486457
"MAP2K6",363.489774669571,-0.465344395187485,0.175237906701083,-2.65550076434808,0.00791907540564789,0.136269706482197,-0.322552155513578,"High vs Low","MAP2K6",0.136269706482197
"DHRS7B",1326.80112106531,-0.0786518468975582,0.0889067501116712,-0.884655516018386,0.376342454649306,0.715484601674473,-0.0545173059228749,"High vs Low","DHRS7B",0.715484601674473
"WSB1",15590.0971625606,0.101895454873082,0.141609586234072,0.71955195677682,0.471800901391267,0.775436163611768,0.0706285472571499,"High vs Low","WSB1",0.775436163611768
"RCVRN",4.52376809976781,0.0708174105325026,0.183421783022413,0.386090514253966,0.699429634767282,0.8936844146826,0.0490868884451603,"High vs Low","RCVRN",0.8936844146826
